,PropertyId,HostId,BranchId,Title,Description,NumGuests,NumBedrooms,NumBeds,NumBaths,Price
150,207206,660824,513896,Beautiful Newly Renovated 2BDM Home,"Beautiful Two Bedroom home in the up and coming neighborhood of Parkdale/Dundas West. Newly renovated home with two bedrooms and two bathrooms. First bedroom is a Double bed with great afternoon sun and the second bedroom is a Queen with 32"" Flat Screen TV/DVD player. There is also a TV in the Family Room with surround sound and Ipod Dock/Charger. Everything is for the most part new withing the past 1 year. WIFI BBQ Park across the street Brand new Gourmet Chefs Kitchen with Gas Stove and all the Spices and kitchen tools you will need. Air Conditioning One of the best features is the Amazing Backyard Garden Oasis with shaded Dining area along with the Newly Renovated Front Yard for people watching and sipping a glass of wine. ",4,2,2,2,300
151,209226,514909,846823,Boutique living - King West Central,"Longer term tenants with 6+ month living requirements will be given special pricing. Please email dates and stay preferences. Long weekend, special event and film festival prices will vary.  900 sq feet -  loft living in downtown Toronto. Stunning boutique loft in King West Central. Open space concept with one bedroom and den. 10 ft ceilings, concrete floor and ceiling. An interior designers dream. Fully furnished with designer pieces. Wifi, satelite tv available. Located in trendy King west area near Thomson hotel and TIFF Bell lightbox. Whether you are a foodie or a movie buff, this is the place to be. A foodies dream come true with restaurants like Buca, Wurst, Susur, Kiwi, Paese, Jacob Steak House, Spoke Club and Spice Route a stone throw away. Located next to subways and streetcars. Ten minutes from the financial district. Neighborhood is best known to host the artsy and the financial types. Great space for a vacation or business trip or short term stay. Fully furnished with stric",2,1,1,1,543
152,224740,139054,513896,Riverdale 2 Bedroom Pied-de-Terre,"Location! Great view of  Withrow Park and the Toronto skyline. The park has 2 playgrounds, tennis, soccer, hockey and wading pool.  Close to Danforth which is full of shops and restaurants and to the subway. Charming living room and kitchen. This pied-de-terre feels like a retreat with it's park like setting and view of the city. It's a full apartment with laundry and separate entrance. There's a small den with a table. Two bedroom apartment in the basement of a house. It is a quiet house. There is a beautiful garden in the front of the house and help yourself to greens and veggies from our garden in the back. Lovely living room with a fireplace and fully stocked kitchen. The apartment is in the basement of the house. The entrance is through the back door. You likely won't see anyone. Riverdale and the Danforth is famous for it's parks, restaurants and shops. The house is about a 5 minutes walk from the Danforth and the Bloor/Danforth subway line. Location, location, location!!! One of",3,1,1,1,482
153,224775,931311,788749,"Location, Location downtown Toronto","This Victorian style house is located on one of a few residential streets just steps from the downtown. Close to shopping , the theatre and business area, subway and the Gay Village. Wifi and laundry included. It fills up quickly so book ahead. Cozy room on one the closest residental streets closest to downtown. Victorian style house. Kitchen access can be arranged. Airport pickup can be arranged if I am available during your arrival time and is an extra charge.  The room is a moderately sized bedroom with a double bed. There is a washroom between that bedroom and the kitchen. The neighbourhood is diverse with Yonge St a block away with the shops, hospitals, restaurants and the business section further south. All amenities close by and also close to Ryerson and University of Toronto. Clean towels are included and bar soap. We try to make this a fragrance free household. If you use please use fragrances sparingly. If your stay is more that two weeks access for cleaning will be required.",2,1,1,1,764
154,228568,178377,788749,BEST VIEW in the City! Luxury condo,"View of Lake and Cityscape!  Walking distance to historic cabbage town, the shops of Yorkville. Enjoy your own balcony in the sky, and a complete city view of Toronto in a modern but cozy 2 bedroom condo.  Gym access included! Welcome to my home. I hope you will enjoy the condo and your visit to Toronto! Your stay in this condo in the sky offers you the best views of the city. During the night from the 33rd floor you see the postcard view of the twinkling Toronto city scape and CN Tower. During the day, the focus becomes the view of Lake Ontario and the Toronto Islands. This Downtown designer furnished condo comes complete  with a reserved underground parking space. The condo has two bedrooms. The Condo is situated a minute walk to the heart of Church/Wellesley Street, and a 10 minute walk to the fashionable Bloor St stores. The condo is located near the Hazelton shopping district, the trendy Yorkville area and historic Cabbage Town.   The apartment is fully furnished with modern yet c",4,2,2,2,211
155,229913,539706,513896,Upscale 2bed Downtown Toronto-lake,"The most beautiful and desired area on Toronto’s Harborfront. Live right downtown without the downtown madness, in your own private hideaway with lake & downtown views, steps to entertainment & financial districts, parks, Exhibition place. The most beautiful and desired area on Toronto’s' Harborfront. Live right downtown without the downtown madness! Home: This a family home where we spend some of our time between adventures (my wife, I and our 5y.o. daughter). A 2 bd townhome on the waterfront in downtown Toronto. 800sq. f. 2 private terraces each 200 sq. f. Stainless steal appliance. Comes fully and elegantly furnished. Wifi Internet. Lake and downtown views. We love it here and hope you will too. The place is spacious, comfy, conveniently located between downtown core, entertainment parts and many travel/business/family destinations. The apartment includes:  • 2 Fully Furnished Bedrooms (Queen in the master and twin in the 2nd bedroom) • Fully stocked washroom  • 2-200 sqft private ",5,2,3,3,379
156,230775,608397,788749,Elegant Private Room Condo-Downtown,"Upscale private room and private washroom right in the heart of downtown Toronto.   Please note this is a shared space with the owner (me), but I work 7am - 7pm and wont be home during the day!  Located in the upscale - Yorkville area Overview: You will have your own private bedroom, private balcony and private attached bathroom.  Also included is WiFi, refreshments/granola bars, and  freshly washed towels and linens.  Visitor parking is also available, please contact me directly for more information as you would require a parking pass.  Response time: Very quick response time and can accommodate on short notice.  5/5 Star reviews  Location::  Bay/Bloor  the heart of downtown Toronto. Footsteps away from the high end retail stores of Yorkville and along Bay Street.  Very easily accessible by subway either Bay or Bloor station. Directly across the street you have a shopping center with restaurants, cinema and grocery store. Directly south of the building is a 24/7 grocery store as well.",2,2,1,1,448
157,231530,644097,788749,"Lots of plants, light and records. 1 bedroom.","My place is close to LCBO, St Clair street car, and dufferin and lansdown busses. It's in the heart of Corso Italia, walking distance, and euro style grocery stores and amazing restaurants. . 5 bedroom house has 1 room open for travelers.  It has all luxuries of internet, local house phone, hot water etc. Lovely Cat.  Beautiful backyard, front porch, root top. Trendy cool area of Toronto. Extra bikes for you to explore the city! NO parking.    We are lovely people between the ages of 25 -35. All of us are interested in the music/film/art communities. ",2,1,1,1,763
158,232794,457488,513896,Extra Large  1900 sq. Ft 1 Bed.Lux. Yorkville,"LOCATION LOCATION.  Enormous ALMOST 2000 SQ FT. Very light ,Bright,Open space with Hardwood floors, Fireplace, Grand Piano  with  an outdoor terrace . NEXT TO FOUR SEASONS. Fully equipped . OUTSIDE YOUR DOOR , Toronto's finest SHOPS ,RESTAURANTS and the buzz of the luxury shopping and Dining in Toronto . Near Four Seasons Hotel. Rented  by many movie stars , directors and musicians .  Most upscale location In Toronto. Yorkville Ave is the Rodeo Dr./Beverly Hills of Toronto. For The most Discerning traveler who enjoys quality ,good taste and elegance.  Massive Living /Dining Room is 22X40 ft.with a very Large 900 Square ft terrace . Enormous One bedroom Apt approx. 1900 sq. Ft. With Full Size Grand Piano in 40 ft Liv/Din Room, WiFi. Amazing massive Terrace ,65 inch Plasma TV with Premium TV channels .Dining For 6. Fireplace. Large Eat In Kitchen with all stainless appliances and a Breakfast Bar  and BBQ. Office area. Large walk in Closet.Parking available at additional cost.  Hardwood f",3,1,3,3,584
159,234500,645946,788749,"URBAN OASIS quiet, bright, open concept w/ parking","Your entire upper floor of coachhouse feels like an open concept artist loft in a city cabin with it's tree canopies, natural light and international Art. You'll have sound sleeps in comfort + quiet. Residential street safe to stroll day or night. 8 min walk to great choices in restos, shopping and transit. Quick taxi to Skydome & Union station. Bike rental on the street & close to bike paths. I've lovingly created a tidy & relaxing space to share with friends and family - and now you! A free standing coach-house, your upper floor unit has a rustic Boho feel with it's slanted open wood beam ceiling and Contemporary and folk art from my international travels. My friends have nicknamed the unit as: ""the treehouse"" due to it's surrounding green canopy. I marvel at the good fortune of the unusual quiet for being so close to downtown action - plus no near or adjacent home you won't be disturbed and you won't disturb anyone.  The main floor of the coach-house is my live/work studio but guest",3,1,2,2,251
160,260645,490903,513896,"Heritage  private bdrm & bath, 4","There is a private en-suite three piece bathroom. one Queen bed, WIFI ,clock radio,hair dryer, iron,free US/Canada long distant calls.This is one Queen bed, one single bed &one sofa bed inside room with private bathroom. Our location is a 1874 heritage building, facing Moss park and located downtown Toronto. It's takes 5 mins to walk  to Eaton centre,Queen subway, Dundas square, Winter Garden. There are 24hr street car on Dundas and Queen st. Please visit (Website hidden by Airbnb)  There is central air air,heating, TV, free WiFi.Free local calls,North American Long distance calls,private entrance.Coffee and Tea 24 available 24hrs.5 minute walk to the Hard Rock Cafe. There are 7 rooms with single rates starting at $56 .  4 rooms have en suite bathrooms. We are located in a historical neighbourhood that includes St.Michael,s hospital and Catheadral and Massey Hall. Relaxed atmoshere to come and go while respecting fellow guests. Linda is fluent in Mandarin,Cantonese and English.Paul is ",5,1,3,3,488
161,261235,377831,513896,"Heritage private bdrm & bath, 7","It is 260sq feet in size.There are a queen size bed, a private en-suite three piece (Website hidden by Airbnb) WIFI ,clock radio,free US/Canada long distance calls. Wi-Fi code is on the room door. -free Email computer and Wi-Fi -5 mins  walk to  Queen or Dundas Subway. -1min walk to Queen or Dundas bus stop and grocery store(24hrs) -Free 24hrs tea and coffe -Personal bedrooms with sheets and towels provided -Parking $12/24hrs -Parking in the public parking $25/24hrs --Breakfast $15/person -Laundry $5/load Please ask housekeeper for parking.  Check in: Please ring the doorbell the house keeper will open door for you. -Check-in time: 1:00Pm -- Check-out time: 11:00 am  (Please contact us if these times are a problem for you. We are flexible.) 5mins to walk to Queen and Yonge-Dundas subway.Free TV, internet,parking $12 day. Facing Moss park , shopping, bar, street car in a few mins. Please visit (Website hidden by Airbnb)  Check in 1pm-7pm.  If check in later please check your E-mail or m",5,1,3,3,463
162,264319,111398,513896,  private bdrm & bath  number 2,"There is Private back yard and a private en-suite three piece bathroom. Double bed.  TV, WIFI ,clock radio,hair dryer, iron,free US/Canada long distant calls. Please see our other listings for further information for each of the other rooms. -There is a fully shared equipped kitchen (fridge, stove, microwave, pots, pans, cutlery, etc) -Extra bed (if required) -1min walk to  Queen or Dundas bus-stop and grocery foods -5mins walk to Queen or Dundas subway -Breakfast $15/person -Laundry $5/load -Private en-suite three piece bathroom -Parking $12cash 24hrs per car.  -Check-in time: 1:00Pm -- Check-out time: 11:am (Please contact us if these times are a problem for you. We are flexible.) Check in: Please ring the doorbell the house keeper will open door for you. Our location is a (Phone number hidden by Airbnb) heritage building, facing Moss park and located in downtown Toronto. The location is close to Yonge-Dundas square at 118 Shuter street. We offer hospitable services at affordable rat",5,1,3,3,332
163,266300,31994,846823,FURNISHED ONE-BDRM TORONTO KING W,"DOWNTOWN CONDO AVAILABLE IN KING WEST -  MINIMUM 1 MONTH RENTAL. Beautifully furnished condo (600 sq ft) located on King St West, two blocks west of bathurst in downtown Toronto.  High-speed internet and utilities included, great balcony + BBQ, parking included, cleaning service included in one month rental.  Along the streetcar line, directly north of liberty village.  5 minute drive from CN Tower. You will have access to the free underground parking space, the rooftop patio, the party room and the fitness room. I will be available by phone and email during the course of your stay and will have all situations resolved by myself or my girlfriend in very short order. King West has a great neighbourhood feel to it. Located 5 minutes from the CN tower, and right by other great neighborhoods, such as Queen West and Liberty Village, this is the ideal location to stay out of the busyness of the downtown core, while being right in the middle of the action. The condo is right along King Street",2,1,1,1,251
164,268403,644817,513896,Two bedroom apt. in lovely house,"My home is a French Country style building in Roncesvalles which is a two bedroom apartment on the 2nd & 3rd floors fully furnished with wifi, laundry and parking.  Master bedroon has a queen bed and the second bedroom has a double bed. The sofa converts to a bed available for extra guests. I do not rent often as this is my home, (only when I am on vacation) but can be a little bit flexible with dates. Sorauren Avenue in the Roncesvalles neightbourhood; easy walk to restaurants, shops, streetcars and the Dundas West subway. One bedrooms with one bathroom including a parking spot. No pets allowed and absolutely no smoking allowed. You will have access to a fully furnished and equipped apartment. I will be there to give you the keys and introduce you to the apartment. Also at departure of your stay. Roncesvalles All street cars are within a 5 minute walk from the house. Please note the minimum stay is one full week.",4,2,2,2,537
165,268888,775532,788749,Toronto  Downtown Quiet Area,Available Friday and Saturday nights only Bright room with single bed and desk. Close to everything. Kitchen-continental breakfast available upon request. Quiet building. Bedroom/Bathroom Loads of restaurants nearby Minimal Loads of restaurants nearby Public transit stops at front door No kitchen or lounge priviledges,1,1,1,1,422
166,269017,901880,788749,1 private bdrm & bath,"There is a private en-suite three piece bathroom. Double bed. TV, WIFI ,clock radio,hair dryer, iron,free US/Canada long distant calls. Check in: Please ring the doorbell the house keeper will open door for you. Please check in at ground floor. Our location is a 1874 heritage building, facing Moss park and located in downtown Toronto. The location is close to Yonge-Dundas square at 118 Shuter street. We offer hospitable services at affordable rates. It only takes approximate 5 mins to walk to Eaton centre, Queen subway, Yonge-Dundas subway, Dundas Square, Winnter Garden, Elgin Theatre, Massey Hall, Gay district and St.Michael's Hospital.Also, there are short cab rides to St.Lawrence Market, The CN Tower, Cabbage Town, The Roger's centre, City Hall, China Town, Italian Town, Harbour Front, Greyhound bus terminal, Museum, and Ryerson U. There are 24hr street cars on Dundas and Queen st. There are two apartments inside house. The Heritage House was renovated on Oct 25 2011.Each floor is s",2,1,1,1,827
167,269355,60716,513896,Elegant apartment in the heart of Toronto,"1920's era gem, located in Rosedale just blocks from trendy Yorkville. 1 king bed,  1 kids room with crib and toddler bed + daybed and sectional for additional sleepers. Contemporary furnishings, sun filled large common rooms, 2000+ sq feet of space Grand New York style apartment in heart of the city, blocks from Yorkville/Summerhill, Whole Foods TTC etc. Over 2000 sq feet of entertaining space, 2 beds (1 king, 1 kids room with crib and toddler bed) 1 bath, in suite laundry, hi speed internet, working fireplace, housekeeping service and a curated guide of all the best places to eat, drink and shop in our city. Building recently named ""one of Toronto's most elegant"" by Toronto Star architectural writer. Very desirable and discreet building. Truly modern luxury in historical setting. Rare opportunity as there is a perpetual waiting list to access this building.",5,3,3,3,778
168,273304,404511,846823,In the heart of Toronto downtown!,"1BHK fully furnished appartment with equipped kitchen, real queen size bed with mattress and comforter, TV with cable, Sofa set Appartment also has an indoor swimming pool, gym and a sauna Easily accessible from subway station (100mt) Movie theatre located right next to the building Neighborhood includes Dundas square, pubs and discs and 24hr eating joints",1,1,1,1,912
169,273500,404511,513896,Beautiful Executive Victorian House,"Beautifully restored Victorian from 1882 on historic Ulster Ave. Hardwood floors throughout, and Jacuzzi Tub. Chefs kitchen with Stainless Steel and Gas range. Beautiful private courtyard beneath the grape leaves canopy. Private garage  size is 89"" wide at its most narrow by 204"" Deep. This beautifully restored Harbord Village Victorian Rowhouse is situated in the best spot of the city. Walking distance is minutes from Little Italy, Kensington Market, Harbord St, Bloor Annex, Streetcar and Subway, Trinity Belwoods, AGO,  ROM and Yorkville. The house has updated hardwood throughout, 2 Bedrooms plus Den, Gorgeous Bathroom with Jacuzzi Tub and Skylight, Chef's Kitchen with all Stainless Steel Appliances (Fridge,Cook Top Stove W/B/I Oven, Range Hood, Dishwasher,Microwave) and Granite Tops, Granite Bar and Glass Area for entertaining. One Car Garage and a finished basement with a three piece bathroom (Low ceilings). Washer and Dryer included.  Central Air Conditioning and Gas Furnace provid",4,2,2,2,772
170,280249,769667,513896,private bdrm & bath room 3,".There is a private en-suite three piece bathroom. one Queen bed, WIFI ,clock radio,hair dryer, iron,free US/Canada long distant calls  Check in: Please ring the doorbell the house keeper will open door for you.It is 130sq feet in size and located on the second floor. The room faces the Moss park, queen size bed and a private three pieces bathroom, TV and WiFi are available.Our location is a 1874 heritage building, facing Moss park and located in downtown Toronto. The location is close to Yonge-Dundas square at 118 Shuter street. We offer hospitable services at affordable rates. It only takes approximate 5 mins to walk to Eaton centre, Queen subway, Yonge-Dundas subway, Dundas Square, Winnter Garden, Elgin Theatre, Massey Hall, Gay district and St.Michael's Hospital.Also, there are short cab rides to St.Lawrence Market, The CN Tower, Cabbage Town, The Roger's centre, City Hall, China Town, Italian Town, Harbour Front, Greyhound bus terminal, Museum, and Ryerson U. There are 24hr street",2,1,1,1,333
171,283628,190175,846823,Baldwin Village Downtown Apartment,"Lowrise building downtown apartment. Conveniently located walking distance from Toronto's downtown art, food, culture, shopping, nightlife and parks!  Steps away from various public transportation stops. Ideal for single travellers. A great location right across from Kensington Market, Chinatown, the AGO, Queen Street shops, restaurants/cafes and College Street.  The apartment is right on the Spadina streetcar line for easy TTC access.  You can cut on transportation costs because this place is walking distance to great bars, clubs, movie theaters/TIFF screening locations, galleries and parks.   This is a two bedroom apartment currently available for shared occupancy.  The smaller of the two rooms includes a single bed (which can be expanded to a double), a desk and a work lamp. Please note that the bed when used as a single, has a double synthetic foam mattress (not a spring matress) for better comfort although it is not recommended for longer stays.  Street parking is available in the",1,1,1,1,620
172,288341,818747,513896,Beautiful Victorian Home,"Over 3500 sqft of living. Living room, dining room, eat in kitchen, 2 bathrooms, 2 bedrooms, office, bar/games room, den, two outdoor decks and backyard. Fantastic outdoor urban living. Additional bed can be set up in the office, and the den couch pulls into a very comfortable double bed.  2 min walk to Sherbourne Subway station, free parking. Easy access to all parts of the city. Walk to bars, restaurants, and grocery stores.  All other amenities included: cable, wifi, A/C, central vac Lovely home located in between Rosedale and Cabbagetown. 3 floors of living, 3500sqft.Living room, dining room, eat in kitchen, 2 bedrooms, office, 2 bathrooms, bar, den, roof top deck. Centrally located, 2 min walk from subway. Parking on site Entire house minus basement. Always.",6,2,3,3,662
173,289239,805387,513896,Big City Views from beautiful Queen West condo!,"My modern and bright condo is fully equipped to make for a very comfortable stay in the city. The location cannot be beat; close to a myriad of wonderful restaurants, bars and shops. Its park facing location makes for a quiet stay with spectacular views of the Toronto skyline.  Its close location to the streetcar stop and bike share program - make it easy to get around the city. I promise to make my home a wonderful place for your stay in TO! Let me know how I can help. Happy travels!! 1-bedroom + den condo in the heart of downtown Toronto, steps away from the streetcar + bikeshare for easy access to all parts of the city. Unobstructed views of downtown.  The boutique building looks over Stanley park.  Bright and cheerful with floor to ceiling windows and a small balcony with dining table. Fully equipped kitchen with espresso machine & dishwasher.  Large living space with 42inch flatscreen with cable.  Bedroom opens up to balcony with a new queen mattress is extremely comfortable.  The",2,1,1,1,739
174,304065,144055,846823,Stonehouse On Sterling-South Room.,"This room has a single bed, a mattress can be added.  Equipped with a built in desk and next door to shared bathroom. Continental Breakfast included. Parking with request only. For Private Ensuite, please ask about our new rooms, Large and Queen Bed Sterling-South Room has a double bed with space for a single mattress, there is a built in desk, hard wood flooring and over head fan, next door to shared bathroom.  Please note, this room only accommodates 2 adults with one child. No breakfast service.  We are minutes from the Highway, 20 minutes from Airport, 40 min. easy access by Metro!!   We are walking distance to Dundas West Subway, on the Bloor Line, very close to all amenities/major attractions.  Long term discount.    Here you will have the service of a Hotel, the Comfort of being at home, while feeling surrounded by friends!  Our South Room is one of 3 rooms we offer, we have Garden Room which has a balcony or our Queen Room which is larger, all listed with airbnb. For Double or ",3,1,1,1,988
175,307726,83545,513896,Boutique Chic at Maple Leaf Square,"This is a private studio condo (no separate bedroom) ideal for one or two travelers in the throbbing heart of downtown Toronto. Amenities are abundant. The condo is extremely popular.  Please read full description below. Welcome to the Boutique Chic studio condo in the heart of downtown Toronto.  This small, beautifully appointed apartment is perfectly situated at the award-winning Maple Leaf Square where your world is simply an elevator ride away. The condo is linked to Canada's busiest transit hub, Union Station, with direct access to the TTC subway system, GO transit, the express UP train to and from Pearson Airport, and Via Rail. The building is also directly connected to 27 km of underground shopping and restaurants through the Toronto's PATH system. The building's amenities feature an indoor and outdoor pool, state-of-the-art gym, sauna, billiards room, business rooms with wireless internet, party room, media room, and 24 hour security and concierge. Maple Leaf Square is home to ",2,0,1,1,423
176,309402,283174,846823,"Central, beside subway, indoor pool","Bonjour!  - right beside Davisville subway station - only 3 stops away from downtown - steps from restaurants, grocery stores, cinémas, coffee shops, dry cleaners, post office, pharmacies, shopping mall, a 5km nature/running trail, gym, ESL school, etc. - indoor heated pool on roof - sauna - huge rooftop terrasse open 24/7 with gorgeous 360 degree view of Toronto including the CN Tower - one futon double beds and one pull-out single bed  - unlimited wireless internet - cable tv - furnished balcony - air-conditioning in summer - 44"" flat screen TV - board games, DVDs and a mini-ibrary of English and french books for you to enjoy! - well-lit and VERY clean! - laundry - street and cheap pay parking at your doorstep Think of it as a private, luxury hostel; one big happy family, although I am rarely home. (I am normally not home from 7am to 7pm during the weekdays.) Separate beds but in same one-room studio flat. You have your own keys and you do as you please. :) I have lived in Toronto fo",2,1,2,2,827
177,312035,301660,513896,Stonehouse On Sterling-Queen Room,"Spacious Room, w/couch for sitting, Queen Bed, shared bathroom. Sleeps 3 /4 w/mattress on floor.   For Private Bathroom please ask about our Sunshine Room, $105/nt. Very large & Sunny w/Queen Bed, fridge/microwave. Continental Breakfast, 8am-10am. Located by the Dundas West Subway/TTC, (Bloor Line), 15 minutes to downtown. Walking Distance to High Park, about a 20 minute walk to Kensington Market/China Town.  We are walking distance to many Restaurants/bars/cafe's and shopping. It would be my pleasure to help with your Itinerary which saves time and money during your stay.  Continental Breakfast.   Our Queen Room is our largest of 3, sleeps 3 or 4, with a pull-out couch also used for a sitting area.  Play Pen for child can be requested, also a small fridge. 20 minutes from the Airport.  Parking with request only, $5.00 fee per night.  Please note, price is for a single, $18.00 per extra person. Shared Bathroom. We have High Park by us, along with many up and coming Restaurant’s, Cafes ",4,1,1,1,945
178,314459,546125,788749,Cosy room by Toronto's Danforth Ave,"PLEASE SEE *NOTE* CONSTRUCTION ALERT BELOW.  Cosy room available for female travellers in 100-year-old home, steps from Danforth's Greektown. Quiet, lovely treed neighbourhood & everything you need close by. A 7 min. walk to the Donlands subway stop means you can be downtown in half an hour! *NOTE*:  CONSTRUCTION ALERT.  Sometime in the spring of 2020 (April?), the house next door to mine will be torn down and a new house will be built in its place.  The construction period, I anticipate, will go from spring 2020 to the end of fall/winter 2020 at the earliest. At times it could be extremely noisy being next to the construction, and at other times much less so.  Construction noise is allowed from 7 am to 7 pm Monday to Friday in the City of Toronto, and Saturday from 8 am to 7 pm.   AS A RESULT, between spring and December 2020, this rental would probably best suit someone who is going out everyday to a job, internship, school, etc., and is mainly out enjoying Toronto's sites on Saturda",1,1,1,1,484
179,314934,189819,513896,Stonehouse On Sterling-Garden Room,"Small but cozy w/balcony and double bed, shared bathroom. OR, for Private Bathroom, we have our Grande Garden, please ask, $120.00/nt., W/Balcony and Queen Bed.  This room is equipped with a small fridge, microwave, kettle and coffee station. Parking requires a street parking permit. This room is small but cozy, with a walk out balcony, which has a view of the Garden.  This room is equipped with a Double Bed and some floor space, for a single mattress or cot, along with a small table/desk and has an over head fan.  Please ask if you prefer Private Bathroom.  Note: $7.00 per night for Parking, with request only. We are by The UP Express, 2 stops from the Airport, Bloor Station. We are 1 stop to Union Station.  There is no breakfast service. However, we have a nice Cafe on our Street along with The Drake Commissary, which serves breakfast and Henderson Brewery for later, they also serve food. We have very easy access to downtown. We are walking distance to so many restaurants and bars, a",3,1,1,1,518
180,325432,62453,846823,"Great 'hood, no car needed, 3.5br","Conveniently-located, spacious and beautiful home, ideal for family or group of adults looking for short term stay over Easter or long-term stay during Pan Am games. Perfect space for families!  3.5 bedroom (main: queen bed, 2nd: crib/double air mattress option, 3rd: single bed, 4th: double futon, low ceiling), 2 bathroom, semi-detached home, conveniently located a short walking distance from Bloor/Danforth subway line and Union-Pearson Express train (links airport to city). Location is ideal for walking to several of Toronto's hottest neighbourhoods (Roncesvalles, the Junction and Bloor West Village) and for a wander through High Park. Very close to grocery stores and other shops, parks, and restaurants. Private and beautiful outdoor space in the back yard, perfect for enjoying a morning coffee or barbecuing in the late afternoon sun.   Entire house and yard. We are happy to provide help getting settled or with tips on getting the most out of your stay. Family friendly neighbourhood w",8,4,3,3,667
181,339418,422210,788749,Cozy Room in Midtown Near Subway,". This room is awesome and the location couldn't be better!  The apartment is right off of Davisville Avenue just off the Yonge line. The neighborhood is pedestrian friendly and downtown is at a walkable distance (about 30 min away), but you can take the subway and be downtown in 10 min. The area is filled with cafes, book shops, clothing stores, fine cheese shops, night clubs, restaurants etc. Davisville is really in the heart of Toronto, not far from all major art and sports venues, there is always something happening (check out the guidebook). It's a great place to be! The room in question is the living room (about 10' x 14'). We have a king size bed that comfortably fits 2 people. There's a desk and wifi if you need to work. The living room is large and bright with a balcony and great views of the city's east side.   In addition to the room, we provide clean towels, free wifi, free brochures and a free transit map showing all of the bus and train routes in the city, free Netflix to",2,1,1,1,663
182,341933,580368,513896,"Bright Spacious 2Br Leslieville Home, Local Living","This great two bedroom house has a warm feeling which will make you feel comfortable and right at home. It fits six people and is located in Leslieville, the coolest neighbourhood in Toronto. Enjoy a gourmet kitchen, back patio lounge, and easy access to transportation. Recently renovated, open concept, fully furnished, family-friendly, 2 bedroom home. The master bedroom has a queen bed, which accommodates 2, the second bedroom has a double bed, which accommodates 2, and there is a thick and comfortable queen size inflatable air mattress (on request), which accommodates 2. There is 1 full bathroom with a claw foot tub and walk-in shower.  The bedrooms and bathroom are all on the 2nd floor. The photos in the listing are accurate, though I have newly painted walls and some of the art has changed since the photos were taken. There is a large kitchen and back deck which you can use. There is a washer and dryer on premises as well as free wifi and a TV with DVD player and movies of all kind",6,2,2,2,403
183,358663,374011,846823,Private Suite 5 min. from Downtown,"A private second-floor studio flat for visitors, academic professionals, artists and students visiting Canada.  Antique brass double bed, full closet and chest of drawers, private toilet & shower, galley food preparation area with Fridge, Microwave, Kettle & Toaster.  Wireless Internet.  Clean Interior. Nestled in the middle of a quiet residential downtown neighbourhood on one of Toronto’s historic tree-lined streets, this fine home is but a few blocks walk to all amenities.  The house is close to Little Italy (5 mins walk), Kensington Market (15mins walk), Queen St W. (15 mins streetcar), Bloor St.(5 mins walk), Ossington (15 mins streetcar), and University of Toronto (15 mins walk). There are dozens of amazing restaurants, cafes and bars nearby on Harbord, College and Bloor . We are close to streetcars (3 minute walk to both College and Bathurst streetcars) and Subway (5 min walk to the Bloor/Bathurst station).  ",1,1,1,1,569
184,361557,137040,788749,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,"-----------------IMPORTANT------------------------------------------ INSTANT BOOKING FOR Guests who have received positive reviews from hosts. ----------------------------------------------------------------------------------- -----------------This Apartment was updated as of December 2018---------------------------- This is a 2 Bedroom apartment and living room with open concept kitchen. It has patio and garden access from the kitchen. Sleeping Arrangements: Master Bedroom with Queen size bed Second Bedroom with Queen size bed Accommodates 4 people/ 2 Couples  comfortably ------------------------------------------------------------------------------------------------------------- ----------------------------Features of the Apartment------------------------------------------------ 1- Fully Equipped Kitchen(Oven,Dishwasher, Microwave, Toaster,Kettle, Coffee Machine,and Cooking Utensils)  2- Smart Tv/ Wifi.  3- Washer and Dryer  4- Air Condition 5- Stand Up Shower with Spa like shower sy",5,2,2,2,588
185,361599,520554,846823,Luxury House in Downtown For 12people+  6 parking,"Entire house- This house contains 3 spacious apartments. Total 5 spacious bedrooms, 3 living  rooms with 3 Open Concept kitchens. Stone Patio with Garden on the main floor, Large Deck on the second floor.  It is suitable for large families, company employees to stay in one large building.  Please  do not hesitate to contact so that we can discuss further. This is a 3 storey house with 5 parking. 3 Private spacious units in one location for your exclusive use . Number of Bedrooms:5 Number of Living Room:3 Number of Bathroom: 3 Number of Kitchen: 3 Number of Parking: 5 Please note this is a newly renovated luxury building for your exclusive use. Every Floor has own Living room with open concept kitchen, and bathroom. Thanks for checking us out.",12,5,5,5,943
186,361831,948679,846823,Townhome/Condo at The Mona Lisa,"1 Year new modern and comfortable 1 bedroom Unit that located on the street but attached to the gorgeous Mona Lisa Condo Building.  The comforts of your own front door, no elevators but all of the amenities the building has to offer. Concierge service, underground heated parking spot, storage locker, indoor pool, jacuzzi, steam room, party room, guest room, and fitness room. The unit is equipped with your own security system, washer and dryer, stainless steel appliances throughout kitchen with plenty of cupboard space and granite counter tops.  Tile in kitchen and bathroom, hard wood in the family room and carpet in the bedroom. All the amenities close by, ttc, subway, supermarkets, theatres, restaurants and much more. ",1,1,1,1,963
