,AmenityName,PropertyId
3372,Iron,113175
3373,Laptop friendly workspace,113175
3374,translation missing: en.hosting_amenity_49,113175
3375,translation missing: en.hosting_amenity_50,113175
3376,Hot water,113175
3377,Microwave,113175
3378,Refrigerator,113175
3379,Dishes and silverware,113175
3380,Patio or balcony,113175
3381,Long term stays allowed,113175
3382,Other,113175
3383,Paid parking on premises,113175
3384,TV,119441
3385,Cable TV,119441
3386,Internet,119441
3387,Wifi,119441
3388,Air conditioning,119441
3389,Kitchen,119441
3390,Free parking on premises,119441
3391,Heating,119441
3392,Washer,119441
3393,Dryer,119441
3394,Smoke detector,119441
3395,Carbon monoxide detector,119441
3396,Essentials,119441
3397,Shampoo,119441
3398,Hangers,119441
3399,Hair dryer,119441
3400,Iron,119441
3401,Laptop friendly workspace,119441
3402,translation missing: en.hosting_amenity_49,119441
3403,translation missing: en.hosting_amenity_50,119441
3404,Self check-in,119441
3405,Lockbox,119441
3406,Hot water,119441
3407,Microwave,119441
3408,Coffee maker,119441
3409,Refrigerator,119441
3410,Dishwasher,119441
3411,Dishes and silverware,119441
3412,Oven,119441
3413,Stove,119441
3414,Patio or balcony,119441
3415,TV,122492
3416,Wifi,122492
3417,Air conditioning,122492
3418,Kitchen,122492
3419,Heating,122492
3420,Smoke detector,122492
3421,Carbon monoxide detector,122492
3422,Essentials,122492
3423,Shampoo,122492
3424,Hangers,122492
3425,Hair dryer,122492
3426,Iron,122492
3427,Laptop friendly workspace,122492
3428,Self check-in,122492
3429,Keypad,122492
3430,Private entrance,122492
3431,High chair,122492
3432,Children’s books and toys,122492
3433,Pack ’n Play/travel crib,122492
3434,Children’s dinnerware,122492
3435,Hot water,122492
3436,Bed linens,122492
3437,Long term stays allowed,122492
3438,Cable TV,127380
3439,Wifi,127380
3440,Kitchen,127380
3441,Pets live on this property,127380
3442,Cat(s),127380
3443,Free street parking,127380
3444,Indoor fireplace,127380
3445,Heating,127380
3446,Washer,127380
3447,Dryer,127380
3448,Smoke detector,127380
3449,Essentials,127380
3450,Shampoo,127380
3451,Hangers,127380
3452,Hair dryer,127380
3453,Hot water,127380
3454,Extra pillows and blankets,127380
3455,Other,127380
3456,TV,131401
3457,Internet,131401
3458,Wifi,131401
3459,Air conditioning,131401
3460,Kitchen,131401
3461,Paid parking off premises,131401
3462,Gym,131401
3463,Elevator,131401
3464,Heating,131401
3465,Washer,131401
3466,Dryer,131401
3467,Smoke detector,131401
3468,Carbon monoxide detector,131401
3469,Essentials,131401
3470,Hangers,131401
3471,Hair dryer,131401
3472,Iron,131401
3473,Laptop friendly workspace,131401
3474,translation missing: en.hosting_amenity_49,131401
3475,translation missing: en.hosting_amenity_50,131401
3476,Hot water,131401
3477,Bed linens,131401
3478,Ethernet connection,131401
3479,Microwave,131401
3480,Coffee maker,131401
3481,Refrigerator,131401
3482,Dishwasher,131401
3483,Dishes and silverware,131401
3484,Cooking basics,131401
3485,Oven,131401
3486,Stove,131401
3487,Patio or balcony,131401
3488,Long term stays allowed,131401
3489,Other,131401
3490,Waterfront,131401
3491,Lake access,131401
3492,TV,137099
3493,Cable TV,137099
3494,Internet,137099
3495,Wifi,137099
3496,Air conditioning,137099
3497,Kitchen,137099
3498,Free parking on premises,137099
3499,Indoor fireplace,137099
3500,Heating,137099
3501,Family/kid friendly,137099
3502,Washer,137099
3503,Dryer,137099
3504,Smoke detector,137099
3505,Carbon monoxide detector,137099
3506,First aid kit,137099
3507,Fire extinguisher,137099
3508,Essentials,137099
3509,Shampoo,137099
3510,24-hour check-in,137099
3511,Hangers,137099
3512,Hair dryer,137099
3513,Iron,137099
3514,Laptop friendly workspace,137099
3515,Self check-in,137099
3516,Smart lock,137099
3517,Internet,138613
3518,Wifi,138613
3519,Air conditioning,138613
3520,Kitchen,138613
3521,Family/kid friendly,138613
3522,Washer,138613
3523,Dryer,138613
3524,TV,146601
3525,Cable TV,146601
3526,Internet,146601
3527,Wifi,146601
3528,Air conditioning,146601
3529,Kitchen,146601
3530,Free parking on premises,146601
3531,Doorman,146601
3532,Gym,146601
3533,Elevator,146601
3534,Hot tub,146601
3535,Buzzer/wireless intercom,146601
3536,Heating,146601
3537,Washer,146601
3538,Dryer,146601
3539,TV,148945
3540,Cable TV,148945
3541,Wifi,148945
3542,Air conditioning,148945
3543,Kitchen,148945
3544,Paid parking off premises,148945
3545,Smoking allowed,148945
3546,Pets live on this property,148945
3547,Dog(s),148945
3548,Indoor fireplace,148945
3549,Heating,148945
3550,Washer,148945
3551,Dryer,148945
3552,Smoke detector,148945
3553,Carbon monoxide detector,148945
3554,Essentials,148945
3555,Hangers,148945
3556,Hair dryer,148945
3557,Laptop friendly workspace,148945
3558,Hot water,148945
3559,Bed linens,148945
3560,Extra pillows and blankets,148945
3561,Microwave,148945
3562,Coffee maker,148945
3563,Refrigerator,148945
3564,Cooking basics,148945
3565,Oven,148945
3566,Stove,148945
3567,BBQ grill,148945
3568,Garden or backyard,148945
3569,Long term stays allowed,148945
3570,Waterfront,148945
3571,Lake access,148945
3572,TV,149420
3573,Cable TV,149420
3574,Internet,149420
3575,Wifi,149420
3576,Air conditioning,149420
3577,Kitchen,149420
3578,Pets live on this property,149420
3579,Cat(s),149420
3580,Free street parking,149420
3581,Heating,149420
3582,Washer,149420
3583,Dryer,149420
3584,Smoke detector,149420
3585,Carbon monoxide detector,149420
3586,First aid kit,149420
3587,Fire extinguisher,149420
3588,Essentials,149420
3589,Shampoo,149420
3590,24-hour check-in,149420
3591,Hangers,149420
3592,Hair dryer,149420
3593,Iron,149420
3594,Laptop friendly workspace,149420
3595,translation missing: en.hosting_amenity_49,149420
3596,translation missing: en.hosting_amenity_50,149420
3597,Private entrance,149420
3598,Hot water,149420
3599,Microwave,149420
3600,Coffee maker,149420
3601,Dishes and silverware,149420
3602,Luggage dropoff allowed,149420
3603,Long term stays allowed,149420
3604,Other,149420
3605,TV,150281
3606,Internet,150281
3607,Wifi,150281
3608,Air conditioning,150281
3609,Kitchen,150281
3610,Pets allowed,150281
3611,Elevator,150281
3612,Heating,150281
3613,Family/kid friendly,150281
3614,Washer,150281
3615,Dryer,150281
3616,Smoke detector,150281
3617,Carbon monoxide detector,150281
3618,Essentials,150281
3619,24-hour check-in,150281
3620,Hangers,150281
3621,Hair dryer,150281
3622,Iron,150281
3623,Laptop friendly workspace,150281
3624,translation missing: en.hosting_amenity_50,150281
3625,Private living room,150281
3626,Private entrance,150281
3627,Hot water,150281
3628,Bed linens,150281
3629,Extra pillows and blankets,150281
3630,TV,153000
3631,Cable TV,153000
3632,Internet,153000
3633,Wifi,153000
3634,Air conditioning,153000
3635,Wheelchair accessible,153000
3636,Pool,153000
3637,Kitchen,153000
3638,Free parking on premises,153000
3639,Pets allowed,153000
3640,Gym,153000
3641,Elevator,153000
3642,Buzzer/wireless intercom,153000
3643,Heating,153000
3644,Family/kid friendly,153000
3645,Washer,153000
3646,Dryer,153000
3647,Smoke detector,153000
3648,Essentials,153000
3649,24-hour check-in,153000
3650,Hangers,153000
3651,Hair dryer,153000
3652,Iron,153000
3653,Laptop friendly workspace,153000
3654,Self check-in,153000
3655,Lockbox,153000
3656,Bathtub,153000
3657,Game console,153000
3658,Hot water,153000
3659,Refrigerator,153000
3660,Dishes and silverware,153000
3661,Long term stays allowed,153000
3662,Lake access,153000
3663,TV,179217
3664,Wifi,179217
3665,Air conditioning,179217
3666,Kitchen,179217
3667,Free parking on premises,179217
3668,Heating,179217
3669,Smoke detector,179217
3670,Carbon monoxide detector,179217
3671,First aid kit,179217
3672,Essentials,179217
3673,Shampoo,179217
3674,Hangers,179217
3675,Hair dryer,179217
3676,Iron,179217
3677,Laptop friendly workspace,179217
3678,translation missing: en.hosting_amenity_49,179217
3679,translation missing: en.hosting_amenity_50,179217
3680,Private entrance,179217
3681,Bed linens,179217
3682,Microwave,179217
3683,Refrigerator,179217
3684,Dishes and silverware,179217
3685,Cooking basics,179217
3686,Oven,179217
3687,Stove,179217
3688,BBQ grill,179217
3689,Garden or backyard,179217
3690,Luggage dropoff allowed,179217
3691,Lake access,179217
3692,TV,179578
3693,Internet,179578
3694,Wifi,179578
3695,Air conditioning,179578
3696,Pool,179578
3697,Kitchen,179578
3698,Free parking on premises,179578
3699,Gym,179578
3700,Elevator,179578
3701,Hot tub,179578
3702,Heating,179578
3703,Family/kid friendly,179578
3704,Washer,179578
3705,Dryer,179578
3706,TV,182573
3707,Wifi,182573
3708,Kitchen,182573
3709,Free parking on premises,182573
3710,Heating,182573
3711,Family/kid friendly,182573
3712,Smoke detector,182573
3713,Carbon monoxide detector,182573
3714,Fire extinguisher,182573
3715,Essentials,182573
3716,Shampoo,182573
3717,Lock on bedroom door,182573
3718,Hangers,182573
3719,Hair dryer,182573
3720,Private living room,182573
3721,Hot water,182573
3722,Bed linens,182573
3723,Extra pillows and blankets,182573
3724,Microwave,182573
3725,Coffee maker,182573
3726,Refrigerator,182573
3727,Dishes and silverware,182573
3728,Cooking basics,182573
3729,Oven,182573
3730,Stove,182573
3731,Garden or backyard,182573
3732,Long term stays allowed,182573
3733,Cleaning before checkout,182573
3734,Other,182573
3735,TV,183522
3736,Cable TV,183522
3737,Internet,183522
3738,Wifi,183522
3739,Air conditioning,183522
3740,Kitchen,183522
3741,Pets allowed,183522
3742,Indoor fireplace,183522
3743,Heating,183522
3744,Family/kid friendly,183522
3745,Washer,183522
3746,Dryer,183522
3747,Smoke detector,183522
3748,Carbon monoxide detector,183522
3749,First aid kit,183522
3750,Safety card,183522
3751,Fire extinguisher,183522
3752,Essentials,183522
3753,TV,184784
3754,Cable TV,184784
3755,Internet,184784
3756,Wifi,184784
3757,Air conditioning,184784
3758,Wheelchair accessible,184784
3759,Pool,184784
3760,Kitchen,184784
3761,Free parking on premises,184784
3762,Doorman,184784
3763,Gym,184784
3764,Elevator,184784
3765,Hot tub,184784
3766,Buzzer/wireless intercom,184784
3767,Heating,184784
3768,Family/kid friendly,184784
3769,Washer,184784
3770,Dryer,184784
3771,Essentials,184784
3772,Shampoo,184784
3773,Hangers,184784
3774,Hair dryer,184784
3775,Iron,184784
3776,Laptop friendly workspace,184784
3777,Hot water,184784
3778,Bed linens,184784
3779,Extra pillows and blankets,184784
3780,Ethernet connection,184784
3781,Internet,190670
3782,Wifi,190670
3783,Kitchen,190670
3784,Elevator,190670
3785,Buzzer/wireless intercom,190670
3786,Heating,190670
3787,Family/kid friendly,190670
3788,Washer,190670
3789,Dryer,190670
3790,Smoke detector,190670
3791,Carbon monoxide detector,190670
3792,First aid kit,190670
3793,Essentials,190670
3794,Shampoo,190670
3795,Hangers,190670
3796,Hair dryer,190670
3797,Iron,190670
3798,Laptop friendly workspace,190670
3799,Refrigerator,190670
3800,Cooking basics,190670
3801,Oven,190670
3802,Stove,190670
3803,Long term stays allowed,190670
3804,TV,192860
3805,Cable TV,192860
3806,Wifi,192860
3807,Air conditioning,192860
3808,Kitchen,192860
3809,Paid parking off premises,192860
3810,Heating,192860
3811,Smoke detector,192860
3812,Carbon monoxide detector,192860
3813,Fire extinguisher,192860
3814,Essentials,192860
3815,Shampoo,192860
3816,Hangers,192860
3817,Hair dryer,192860
3818,Iron,192860
3819,Laptop friendly workspace,192860
3820,Hot water,192860
3821,Bed linens,192860
3822,Extra pillows and blankets,192860
3823,Microwave,192860
3824,Coffee maker,192860
3825,Refrigerator,192860
3826,Dishes and silverware,192860
3827,Cooking basics,192860
3828,Stove,192860
3829,Luggage dropoff allowed,192860
3830,Host greets you,192860
3831,TV,196584
3832,Cable TV,196584
3833,Internet,196584
3834,Wifi,196584
3835,Kitchen,196584
3836,Pets live on this property,196584
3837,Dog(s),196584
3838,Heating,196584
3839,Washer,196584
3840,Dryer,196584
3841,Smoke detector,196584
3842,Carbon monoxide detector,196584
3843,First aid kit,196584
3844,Safety card,196584
3845,Fire extinguisher,196584
3846,Essentials,196584
3847,Shampoo,196584
3848,24-hour check-in,196584
3849,Hangers,196584
3850,Hair dryer,196584
3851,Iron,196584
3852,Laptop friendly workspace,196584
3853,translation missing: en.hosting_amenity_49,196584
3854,translation missing: en.hosting_amenity_50,196584
3855,Self check-in,196584
3856,Keypad,196584
3857,Private entrance,196584
3858,Hot water,196584
3859,Bed linens,196584
3860,Extra pillows and blankets,196584
3861,Microwave,196584
3862,Coffee maker,196584
3863,Refrigerator,196584
3864,Dishes and silverware,196584
3865,Cooking basics,196584
3866,Oven,196584
3867,Stove,196584
3868,Garden or backyard,196584
3869,TV,206529
3870,Wifi,206529
3871,Air conditioning,206529
3872,Kitchen,206529
3873,Free parking on premises,206529
3874,Paid parking off premises,206529
3875,Free street parking,206529
3876,Indoor fireplace,206529
3877,Heating,206529
3878,Washer,206529
3879,Dryer,206529
3880,Smoke detector,206529
3881,Carbon monoxide detector,206529
3882,First aid kit,206529
3883,Fire extinguisher,206529
3884,Essentials,206529
3885,Shampoo,206529
3886,Lock on bedroom door,206529
3887,24-hour check-in,206529
3888,Hangers,206529
3889,Hair dryer,206529
3890,Iron,206529
3891,Laptop friendly workspace,206529
3892,translation missing: en.hosting_amenity_49,206529
3893,translation missing: en.hosting_amenity_50,206529
3894,Self check-in,206529
3895,Lockbox,206529
3896,Hot water,206529
3897,Bed linens,206529
3898,Extra pillows and blankets,206529
3899,Microwave,206529
3900,Coffee maker,206529
3901,Refrigerator,206529
3902,Dishes and silverware,206529
3903,Cooking basics,206529
3904,Oven,206529
3905,Stove,206529
3906,TV,207206
3907,Cable TV,207206
3908,Wifi,207206
3909,Air conditioning,207206
3910,Kitchen,207206
3911,Pets allowed,207206
3912,Pets live on this property,207206
3913,Dog(s),207206
3914,Heating,207206
3915,Family/kid friendly,207206
3916,Washer,207206
3917,Dryer,207206
3918,TV,209226
3919,Cable TV,209226
3920,Internet,209226
3921,Wifi,209226
3922,Air conditioning,209226
3923,Wheelchair accessible,209226
3924,Kitchen,209226
3925,Doorman,209226
3926,Gym,209226
3927,Elevator,209226
3928,Buzzer/wireless intercom,209226
3929,Heating,209226
3930,Family/kid friendly,209226
3931,Washer,209226
3932,Dryer,209226
3933,Essentials,209226
3934,Shampoo,209226
3935,Hot water,209226
3936,Microwave,209226
3937,Refrigerator,209226
3938,Dishwasher,209226
3939,Dishes and silverware,209226
3940,Cooking basics,209226
3941,Oven,209226
3942,Stove,209226
3943,Host greets you,209226
3944,TV,224740
3945,Internet,224740
3946,Wifi,224740
3947,Air conditioning,224740
3948,Kitchen,224740
3949,Indoor fireplace,224740
3950,Heating,224740
3951,Washer,224740
3952,Dryer,224740
3953,Smoke detector,224740
3954,Carbon monoxide detector,224740
3955,First aid kit,224740
3956,Essentials,224740
3957,Hangers,224740
3958,Hair dryer,224740
3959,Iron,224740
3960,Laptop friendly workspace,224740
3961,Self check-in,224740
3962,Lockbox,224740
3963,Wifi,224775
3964,Air conditioning,224775
3965,Kitchen,224775
3966,Pets live on this property,224775
3967,Dog(s),224775
3968,Heating,224775
3969,Washer,224775
3970,Dryer,224775
3971,Smoke detector,224775
3972,Carbon monoxide detector,224775
3973,Essentials,224775
3974,Shampoo,224775
3975,Lock on bedroom door,224775
3976,24-hour check-in,224775
3977,Hangers,224775
3978,Iron,224775
3979,Laptop friendly workspace,224775
3980,translation missing: en.hosting_amenity_49,224775
3981,translation missing: en.hosting_amenity_50,224775
3982,Hot water,224775
3983,Bed linens,224775
3984,TV,228568
3985,Internet,228568
3986,Wifi,228568
3987,Air conditioning,228568
3988,Wheelchair accessible,228568
3989,Kitchen,228568
3990,Free parking on premises,228568
3991,Gym,228568
3992,Elevator,228568
3993,Heating,228568
3994,Family/kid friendly,228568
3995,Washer,228568
3996,Dryer,228568
3997,Smoke detector,228568
3998,Carbon monoxide detector,228568
3999,Fire extinguisher,228568
4000,Essentials,228568
4001,Shampoo,228568
4002,24-hour check-in,228568
4003,Hangers,228568
4004,Hair dryer,228568
4005,Iron,228568
4006,Laptop friendly workspace,228568
4007,Self check-in,228568
4008,Lockbox,228568
4009,Internet,229913
4010,Wifi,229913
4011,Air conditioning,229913
4012,Kitchen,229913
4013,Free parking on premises,229913
4014,Pets allowed,229913
4015,Buzzer/wireless intercom,229913
4016,Heating,229913
4017,Family/kid friendly,229913
4018,Washer,229913
4019,Dryer,229913
4020,Smoke detector,229913
4021,Carbon monoxide detector,229913
4022,Essentials,229913
4023,Shampoo,229913
4024,Hangers,229913
4025,Iron,229913
4026,Hot water,229913
4027,Bed linens,229913
4028,Extra pillows and blankets,229913
4029,Host greets you,229913
4030,Lake access,229913
4031,TV,230775
4032,Internet,230775
4033,Wifi,230775
4034,Air conditioning,230775
4035,Wheelchair accessible,230775
4036,Kitchen,230775
4037,Paid parking off premises,230775
4038,Doorman,230775
4039,Gym,230775
4040,Elevator,230775
4041,Indoor fireplace,230775
4042,Buzzer/wireless intercom,230775
4043,Heating,230775
4044,Washer,230775
4045,Dryer,230775
4046,Smoke detector,230775
4047,Carbon monoxide detector,230775
4048,Essentials,230775
4049,Shampoo,230775
4050,Hangers,230775
4051,Hair dryer,230775
4052,Laptop friendly workspace,230775
4053,Bathtub,230775
4054,Room-darkening shades,230775
4055,Game console,230775
4056,Hot water,230775
4057,Bed linens,230775
4058,Extra pillows and blankets,230775
4059,Microwave,230775
4060,Refrigerator,230775
4061,Dishwasher,230775
4062,Dishes and silverware,230775
4063,Cooking basics,230775
4064,Oven,230775
4065,Stove,230775
4066,Single level home,230775
4067,Patio or balcony,230775
4068,Luggage dropoff allowed,230775
4069,Host greets you,230775
4070,Wifi,231530
4071,Air conditioning,231530
4072,Kitchen,231530
4073,Heating,231530
4074,Washer,231530
4075,Dryer,231530
4076,Smoke detector,231530
4077,Carbon monoxide detector,231530
4078,Fire extinguisher,231530
4079,Essentials,231530
4080,Lock on bedroom door,231530
4081,Hangers,231530
4082,Laptop friendly workspace,231530
4083,Private entrance,231530
4084,TV,232794
4085,Cable TV,232794
4086,Internet,232794
4087,Wifi,232794
4088,Air conditioning,232794
4089,Kitchen,232794
4090,Paid parking off premises,232794
4091,Indoor fireplace,232794
4092,Buzzer/wireless intercom,232794
4093,Heating,232794
4094,Washer,232794
4095,Dryer,232794
4096,Smoke detector,232794
4097,Carbon monoxide detector,232794
4098,Essentials,232794
4099,Shampoo,232794
4100,Hangers,232794
4101,Hair dryer,232794
4102,Iron,232794
4103,Laptop friendly workspace,232794
4104,Hot water,232794
4105,Bed linens,232794
4106,Extra pillows and blankets,232794
4107,Ethernet connection,232794
4108,Microwave,232794
4109,Coffee maker,232794
4110,Refrigerator,232794
4111,Dishwasher,232794
4112,Dishes and silverware,232794
4113,Cooking basics,232794
4114,Oven,232794
4115,Stove,232794
4116,BBQ grill,232794
4117,Patio or balcony,232794
4118,Long term stays allowed,232794
4119,Paid parking on premises,232794
4120,Barbecue utensils,232794
4121,Trash can,232794
4122,TV,234500
4123,Wifi,234500
4124,Air conditioning,234500
4125,Kitchen,234500
4126,Free parking on premises,234500
4127,Free street parking,234500
4128,Heating,234500
4129,Washer,234500
4130,Dryer,234500
4131,Smoke detector,234500
4132,First aid kit,234500
4133,Fire extinguisher,234500
4134,Essentials,234500
4135,Shampoo,234500
4136,Hangers,234500
4137,Iron,234500
4138,Laptop friendly workspace,234500
4139,Private entrance,234500
4140,Hot water,234500
4141,Microwave,234500
4142,Coffee maker,234500
4143,Refrigerator,234500
4144,Dishes and silverware,234500
4145,Cooking basics,234500
4146,Oven,234500
4147,Stove,234500
4148,Patio or balcony,234500
4149,Garden or backyard,234500
4150,Luggage dropoff allowed,234500
4151,Other,234500
4152,Cable TV,260645
4153,Wifi,260645
4154,Air conditioning,260645
4155,Kitchen,260645
4156,Heating,260645
4157,Family/kid friendly,260645
4158,Washer,260645
4159,Dryer,260645
4160,Smoke detector,260645
4161,Carbon monoxide detector,260645
4162,Hair dryer,260645
4163,Iron,260645
4164,Cable TV,261235
4165,Internet,261235
4166,Wifi,261235
4167,Air conditioning,261235
4168,Kitchen,261235
4169,Indoor fireplace,261235
4170,Heating,261235
4171,Family/kid friendly,261235
4172,TV,264319
4173,Cable TV,264319
4174,Internet,264319
4175,Wifi,264319
4176,Air conditioning,264319
4177,Indoor fireplace,264319
4178,Heating,264319
4179,Family/kid friendly,264319
4180,Essentials,264319
4181,Shampoo,264319
4182,Hair dryer,264319
4183,Self check-in,264319
4184,Keypad,264319
4185,Hot water,264319
4186,Luggage dropoff allowed,264319
4187,Long term stays allowed,264319
4188,Paid parking on premises,264319
4189,TV,266300
4190,Cable TV,266300
4191,Internet,266300
4192,Wifi,266300
4193,Air conditioning,266300
4194,Wheelchair accessible,266300
4195,Kitchen,266300
4196,Free parking on premises,266300
4197,Doorman,266300
4198,Gym,266300
4199,Elevator,266300
4200,Heating,266300
4201,Family/kid friendly,266300
4202,Washer,266300
4203,Dryer,266300
4204,Smoke detector,266300
4205,Carbon monoxide detector,266300
4206,First aid kit,266300
4207,Fire extinguisher,266300
4208,Essentials,266300
4209,Shampoo,266300
4210,Hangers,266300
4211,Hair dryer,266300
4212,Iron,266300
4213,Laptop friendly workspace,266300
4214,Self check-in,266300
4215,Building staff,266300
4216,Bathtub,266300
4217,Room-darkening shades,266300
4218,Game console,266300
4219,Hot water,266300
4220,Long term stays allowed,266300
4221,TV,268403
4222,Internet,268403
4223,Wifi,268403
4224,Air conditioning,268403
4225,Kitchen,268403
4226,Free parking on premises,268403
4227,Heating,268403
4228,Washer,268403
4229,Dryer,268403
4230,Smoke detector,268403
4231,Carbon monoxide detector,268403
4232,Fire extinguisher,268403
4233,Essentials,268403
4234,Shampoo,268403
4235,Hangers,268403
4236,Hair dryer,268403
4237,Iron,268403
4238,Laptop friendly workspace,268403
4239,Bathtub,268403
4240,Hot water,268403
4241,Luggage dropoff allowed,268403
4242,Long term stays allowed,268403
4243,Other,268403
4244,Wifi,268888
4245,Kitchen,268888
4246,Breakfast,268888
4247,Elevator,268888
4248,Free street parking,268888
4249,Heating,268888
4250,Washer,268888
4251,Dryer,268888
4252,Smoke detector,268888
4253,Carbon monoxide detector,268888
4254,Essentials,268888
4255,Hot water,268888
4256,Host greets you,268888
4257,TV,269017
4258,Cable TV,269017
4259,Internet,269017
4260,Wifi,269017
4261,Air conditioning,269017
4262,Kitchen,269017
4263,Heating,269017
4264,Family/kid friendly,269017
4265,Washer,269017
4266,Dryer,269017
4267,Smoke detector,269017
4268,Carbon monoxide detector,269017
4269,Essentials,269017
4270,Shampoo,269017
4271,Lock on bedroom door,269017
4272,Hangers,269017
4273,Hair dryer,269017
4274,Iron,269017
4275,Self check-in,269017
4276,Keypad,269017
4277,Private entrance,269017
4278,Hot water,269017
4279,Luggage dropoff allowed,269017
4280,Long term stays allowed,269017
4281,Paid parking on premises,269017
4282,TV,269355
4283,Internet,269355
4284,Wifi,269355
4285,Air conditioning,269355
4286,Kitchen,269355
4287,Washer/Dryer,269355
4288,Elevator,269355
4289,Indoor fireplace,269355
4290,Buzzer/wireless intercom,269355
4291,Heating,269355
4292,Family/kid friendly,269355
4293,Suitable for events,269355
4294,Washer,269355
4295,Dryer,269355
4296,Cable TV,273304
4297,Wifi,273304
4298,Pool,273304
4299,Kitchen,273304
4300,Gym,273304
4301,Elevator,273304
4302,Heating,273304
4303,TV,273500
4304,Cable TV,273500
4305,Wifi,273500
4306,Air conditioning,273500
4307,Kitchen,273500
4308,Free parking on premises,273500
4309,Paid parking off premises,273500
4310,Hot tub,273500
4311,Indoor fireplace,273500
4312,Heating,273500
4313,Family/kid friendly,273500
4314,Washer,273500
4315,Dryer,273500
4316,Smoke detector,273500
4317,Carbon monoxide detector,273500
4318,First aid kit,273500
4319,Fire extinguisher,273500
4320,Essentials,273500
4321,Shampoo,273500
4322,Hangers,273500
4323,Hair dryer,273500
4324,Laptop friendly workspace,273500
4325,Self check-in,273500
4326,Keypad,273500
4327,Bathtub,273500
4328,Baby bath,273500
4329,High chair,273500
4330,Children’s books and toys,273500
4331,Babysitter recommendations,273500
4332,Crib,273500
4333,Pack ’n Play/travel crib,273500
4334,Children’s dinnerware,273500
4335,Hot water,273500
4336,Bed linens,273500
4337,Extra pillows and blankets,273500
4338,Microwave,273500
4339,Coffee maker,273500
4340,Refrigerator,273500
4341,Dishwasher,273500
4342,Dishes and silverware,273500
4343,Cooking basics,273500
4344,Oven,273500
4345,Stove,273500
4346,Garden or backyard,273500
4347,Luggage dropoff allowed,273500
4348,Long term stays allowed,273500
4349,TV,280249
4350,Cable TV,280249
4351,Internet,280249
4352,Wifi,280249
4353,Air conditioning,280249
4354,Kitchen,280249
4355,Heating,280249
4356,Family/kid friendly,280249
4357,Smoke detector,280249
4358,Carbon monoxide detector,280249
4359,Essentials,280249
4360,Shampoo,280249
4361,Hair dryer,280249
4362,Iron,280249
4363,Private entrance,280249
4364,Hot water,280249
4365,Long term stays allowed,280249
4366,Wifi,283628
4367,Kitchen,283628
4368,Buzzer/wireless intercom,283628
4369,Heating,283628
4370,Smoke detector,283628
4371,First aid kit,283628
4372,Fire extinguisher,283628
4373,Essentials,283628
4374,Shampoo,283628
4375,24-hour check-in,283628
4376,Hangers,283628
4377,Hair dryer,283628
4378,Iron,283628
4379,Laptop friendly workspace,283628
4380,translation missing: en.hosting_amenity_49,283628
4381,translation missing: en.hosting_amenity_50,283628
4382,TV,288341
4383,Internet,288341
4384,Wifi,288341
4385,Air conditioning,288341
4386,Kitchen,288341
4387,Free parking on premises,288341
4388,Pets allowed,288341
4389,Free street parking,288341
4390,Indoor fireplace,288341
4391,Heating,288341
4392,Family/kid friendly,288341
4393,Suitable for events,288341
4394,Washer,288341
4395,Dryer,288341
4396,Smoke detector,288341
4397,Carbon monoxide detector,288341
4398,Fire extinguisher,288341
4399,Essentials,288341
4400,Shampoo,288341
4401,24-hour check-in,288341
4402,Hangers,288341
4403,Hair dryer,288341
4404,Iron,288341
4405,Laptop friendly workspace,288341
4406,Private entrance,288341
4407,Hot water,288341
4408,Bed linens,288341
4409,Extra pillows and blankets,288341
4410,Microwave,288341
4411,Coffee maker,288341
4412,Refrigerator,288341
4413,Dishwasher,288341
4414,Dishes and silverware,288341
4415,Cooking basics,288341
4416,Oven,288341
4417,Stove,288341
4418,BBQ grill,288341
4419,Patio or balcony,288341
4420,Garden or backyard,288341
4421,Luggage dropoff allowed,288341
4422,Long term stays allowed,288341
4423,TV,289239
4424,Cable TV,289239
4425,Internet,289239
4426,Wifi,289239
4427,Air conditioning,289239
4428,Kitchen,289239
4429,Free parking on premises,289239
4430,Gym,289239
4431,Elevator,289239
4432,Buzzer/wireless intercom,289239
4433,Heating,289239
4434,Washer,289239
4435,Dryer,289239
4436,Smoke detector,289239
4437,Carbon monoxide detector,289239
4438,Essentials,289239
4439,Shampoo,289239
4440,Lock on bedroom door,289239
4441,24-hour check-in,289239
4442,Hangers,289239
4443,Hair dryer,289239
4444,Iron,289239
4445,Laptop friendly workspace,289239
4446,translation missing: en.hosting_amenity_49,289239
4447,translation missing: en.hosting_amenity_50,289239
4448,Private living room,289239
4449,Hot water,289239
4450,Bed linens,289239
4451,Extra pillows and blankets,289239
4452,Microwave,289239
4453,Coffee maker,289239
4454,Refrigerator,289239
4455,Dishwasher,289239
4456,Dishes and silverware,289239
4457,Cooking basics,289239
4458,Oven,289239
4459,Stove,289239
4460,Single level home,289239
4461,Patio or balcony,289239
4462,Long term stays allowed,289239
4463,Other,289239
4464,Paid parking on premises,289239
4465,Baking sheet,289239
4466,Trash can,289239
4467,TV,304065
4468,Cable TV,304065
4469,Internet,304065
4470,Wifi,304065
4471,Pets allowed,304065
4472,Breakfast,304065
4473,Heating,304065
4474,Family/kid friendly,304065
4475,Suitable for events,304065
4476,TV,307726
4477,Cable TV,307726
4478,Internet,307726
4479,Wifi,307726
4480,Air conditioning,307726
4481,Wheelchair accessible,307726
4482,Pool,307726
